Unnamed: 0,ID,Name,Age,Email,Join Date,Salary,Department,is_valid_email
4240,db4dec77-2abd-4afa-abbd-ae093bca7c39,Patrick Richards,71.0,wilsonjames@turner.info,2000-01-01,136428.0,Marketing,True
4241,4d1b62e4-1ce4-4cad-8f28-5effb49195c8,Robert Christian,73.0,john28@green.com,2020-12-14,45751.0,,True
4242,20356b0c-f008-4ee1-90cb-9ce92a36ca2e,Robert Owen,47.0,norriswilliam@hotmail.com,,45753.0,Support,True
4243,ca9a17f7-a844-414a-9692-bbc07deba3ee,Stuart Cook,72.0,jessicajackson@hotmail.com,,125925.0,Engineering,True
4244,0fd5320f-0ce6-4459-851c-240444370b7b,Patrick Salas,21.0,gbeltran@hotmail.com,2021-02-26,30807.0,,True
4247,72f93af3-5697-4011-a3a5-0a8b43b23235,Ellen Melendez,25.0,richard27@norman-randolph.org,2022-03-21,27496.03087535613,,True
4248,ec50eb7f-bdb5-4821-ab95-875dfb710fc4,Stuart Jonesgarden,19.0,susan41@price.net,,60457.0,Support,True
4249,86b62772-96cb-40b1-9428-cb3d7e0814aa,Marie Michael,43.0,tburgess@rodriguez.com,2020-10-17,89241.0,Marketing,True
4250,9fa26c5d-a860-42eb-8c12-a5732b2c389d,Sarah Williams Mddrop,85.0,erikapham@raymond-melendez.biz,2022-10-29,79393.0,Sales,True
4253,ba05f52b-e493-484d-9e1b-9ddec6b395f3,Austin Villarrealanalysis,80.0,amylee@gmail.com,2022-01-23,89241.0,Marketing,True
4254,e29a5e0c-4a7f-4128-94a1-daa6dc48a9a7,Jennifer Lee,28.0,kanderson@martin.com,2022-05-01,110672.0,HR,True
4258,b2fa1339-f5c4-49ab-92ee-123d200748e3,Julie Oliver,54.16264995136712,stephaniemay@yahoo.com,2000-01-01,37095.0,Support,True
4259,ea8d53a2-048a-4e51-a5cd-046fd1522c48,Stephanie Lopezloss,47.0,robinsonfelicia@yahoo.com,2021-09-19,76132.0,HR,True
4260,6509955d-9e38-45dd-86c4-14aa66d6dcef,Amanda Knightremain,74.0,scottadam@melendez.net,2021-05-19,95197.0,Sales,True
4263,5d56000e-aaa5-4af5-9afd-98e690e39db5,Mercedes Cline,85.0,luke06@lambert-acevedo.info,2022-05-08,89241.0,Sales,True
4264,39cb0d81-05dd-41bb-bd99-080d2550dd4a,Mr. Robert Lutz,41.0,vincent64@ellis.biz,2020-01-14,91267.0,HR,True
4266,adda5571-fa3f-4e0e-8c70-d84fbd17b61c,Robert Allen,81.0,kim32@moore.com,2023-09-02,129294.0,,True
4267,401dfe9b-ae03-4d56-bea1-9e0e10cb09a2,Kristi Knightage,31.0,christopherkeith@silva.biz,,83251.0,Sales,True
4268,68d79368-e3e1-4cd3-b126-381c8af11c08,Laura Wilson,47.0,whitegerald@gmail.com,,94161.0,Engineering,True
4272,8be8d1a9-9597-40c2-85a6-e112a2858237,Julia Patterson,18.0,gloriawood@yahoo.com,,44923.0,Engineering,True
4274,5ffd28bf-11f8-427f-abaa-0574cecc7006,Chad Erickson,80.0,gabrielpeters@schmidt-wilson.com,2023-03-12,112897.0,HR,True
4275,904da7ff-d66c-485a-bafa-2e5b72bb20a9,Ronald Walton,19.0,castilloeric@gmail.com,2021-02-19,80070.66210215476,Support,True
4276,edb37831-0a72-491d-a7e6-a01b4458de5e,Antonio Nelson,50.0,mpeters@gmail.com,2022-07-22,88369.0,HR,True
4277,97940b55-d7ec-423b-860c-d9a804166def,Sharon Wallsper,81.0,vswanson@solis-garcia.net,2022-12-05,104298.0,Support,True
4280,5dc9ef34-9835-4f5f-8f2b-59fafc772b69,Jason Abbott,87.0,kevinreed@yahoo.com,2020-04-30,91551.0,,True
4281,6af27525-2b6c-4c86-b2a3-a7e8fcbdc3e3,Amber Newton,71.0,torresdavid@young.com,2022-11-05,41878.0,HR,True
4282,ac32a98c-276e-486a-b616-c4b2365e0edd,Melissa Bowman,76.0,denise30@downs-peterson.com,2021-06-01,59779.0,Sales,True
4285,4af56baa-2bc9-4d23-a1fe-0af7cc9639c6,Clarence Williams,53.0,haroldlogan@hotmail.com,2022-07-06,89544.36725653642,HR,True
4288,6c207ae0-8323-49f8-9b66-399af245d28d,Catherine Gonzalez,80.0,robert36@hotmail.com,2024-06-02,108279.0,HR,True
4289,de757cab-a687-40a1-9365-0b2aaadfef1f,Jesus Phelps,69.0,michele87@chavez.com,2000-01-01,92058.0,HR,True
4290,4a2abe40-a5d2-48fd-8446-769dea3207b4,Adam Powell,69.0,mathew32@hotmail.com,2020-02-22,118554.06580224755,Support,True
4291,eebac630-d375-45b4-ab6e-b89a39fb4412,Kristina Johnson,20.0,blackwellrenee@yahoo.com,2024-04-28,62662.0,Engineering,True
4293,d3defa65-ec2b-431a-bc17-e2e127656161,Kim English,89.0,regina96@sanders-molina.info,2000-01-01,68841.47653901317,Engineering,True
4294,9a75ad37-dde5-43be-b7f1-6955e2778303,Michael Robles,21.0,qvance@hotmail.com,,78775.0,Engineering,True
4295,eb285522-618c-4590-8ef9-beff9a9e2b56,Robyn Adkins,30.0,rhondatran@gmail.com,,121289.0,Sales,True
4296,5ca536c6-e2ae-45da-b1ef-9aa007ae8646,Michael Charlesalone,63.0,dalejohnson@yahoo.com,,89241.0,HR,True
4297,e78aeafa-7401-4111-8baa-f348c18e032f,Zachary Yangworry,37.0,steve65@yahoo.com,,98702.0,HR,True
4299,e511f60f-0798-4dde-9264-679115cd6932,Samantha Lopez,35.0,hgrant@castro.info,,128274.0,,True
4300,90888d0e-c423-4f6f-81d8-e7d0d14063a7,Norma Ochoa,46.0,hector51@gmail.com,2020-03-11,89241.0,Sales,True
4301,55749890-4aeb-44d9-a058-6926a5767edd,Gary Bennett,38.0,charles60@clark.com,2021-04-14,73308.0,,True
4304,da28525c-aff9-4908-bbe1-7b41cbc952e7,David Jackson,66.0,christophermarsh@yahoo.com,2021-11-09,63851.0,Support,True
4305,9f687f18-524c-43af-a1ac-4bd4f465e682,Brandon Rowland,54.0,martinwanda@vega-stokes.com,2020-03-07,33585.0,HR,True
4306,4a0ca410-e092-4967-a615-c2f57651864b,Kathryn Powell,54.0,jodiwilliams@gmail.com,2020-09-01,60217.0,,True
4309,1235366f-7eb2-47e6-a161-03ad2065f32c,Heidi Caseyif,57.0,james03@rose.net,2024-01-10,73408.0,,True
4311,5bc6a473-1703-47e4-a75f-6210baa0e00b,Debbie Roberts,39.0,oroberts@gamble-jackson.com,2020-05-25,89241.0,Support,True
4316,7f31b653-255b-4e77-bf2a-0acfce265106,Kelly Dunnwhite,61.0,danacarrillo@yahoo.com,2021-04-23,89241.0,Sales,True
4320,8b126f36-78c6-487d-ae32-f364b46a0008,Angela Salinas,73.0,derrick55@diaz-carpenter.com,,44020.46174838974,HR,True
4321,613bef04-4a4f-4b61-9098-5a99bff00805,Maxwell Rodriguez,55.0,amandagilbert@holt.com,2020-06-24,40625.0,HR,True
4324,8fdbf9a9-213f-4a9d-940b-f6835037d89d,Gerald Davis,81.0,gary09@hotmail.com,2022-04-18,143191.0,HR,True
4330,7b93898a-e3b1-4dce-9067-1d2702bcb5f0,Ashley Duncansuddenly,36.0,ysherman@taylor.com,2024-01-31,133643.0174287356,HR,True
4332,0a6788f0-986f-4519-a6ce-dee1f74b1823,Brenda Ramos,88.0,amy28@gmail.com,2022-11-23,89241.0,HR,True
4334,6b0d099d-100b-4bb8-8849-68901b4ccffd,Jeffrey Hernandezsuggest,20.0,ricky09@yahoo.com,2023-03-17,113205.0,Engineering,True
4335,6f33164f-87b9-4d92-bfd0-0c309815dfb4,Emily Davis,28.0,megan14@walker.net,2020-12-15,63247.3006892918,Marketing,True
4337,664724ae-97eb-417b-aa14-7eb2802c28e4,Manuel Colemangirl,19.0,jerrybutler@hotmail.com,2023-07-01,89241.0,Support,True
4338,329e34d1-37a2-493e-9835-e0d9b79de402,Caleb Richardsonmany,83.0,james89@white-martinez.com,2023-05-20,80054.0,Marketing,True
4340,596680ad-7594-4505-8235-061c4189a0d4,Andrew Garrison,44.0,victorthomas@gmail.com,2000-01-01,64835.0,HR,True
4342,7824dec3-0745-46db-abe6-059caa55d8e1,Beverly Mccarthy,54.16264995136712,jortega@yahoo.com,2000-01-01,75255.0,HR,True
4343,e6db03b7-0d0e-4fd6-b0ed-3ef61655b86c,Christine Wallfar,52.0,cmitchell@yahoo.com,2022-08-13,111746.0,Engineering,True
4344,55140450-1224-491e-8f7d-eef137f7de31,Joel Harris,39.0,nathaniel45@gmail.com,2020-12-23,127969.0,Sales,True
4351,5a2e8b47-8dd8-4fd0-a8da-3c95ae99b6cc,Tiffany Jones,23.0,courtneymoon@yahoo.com,2022-05-14,63468.32537140289,Engineering,True
4355,243f9d96-07cd-436a-a031-6ddcdc9de833,Christopher Watsoncollection,46.0,brucekevin@barnes-ford.net,2000-01-01,99851.0,Support,True
4356,5ba7906d-67f8-4a10-a4ec-2e3f50b71ba1,Gavin Burke,52.0,trevinokatrina@brown.biz,2023-05-23,71094.18607418334,,True
4357,e1cd0427-bf0e-445c-9df7-0ec7b2b81198,Sue Erickson,68.0,uwalker@gonzalez.com,2022-04-18,54657.0,,True
4358,41288382-3dae-42b6-a432-3901dba6d4c9,Wendy Wilson,54.16264995136712,rebeccaduke@robbins-olsen.com,2023-12-20,114648.0,HR,True
4359,c9e855a7-5261-433e-a6f8-061e9c026c64,Hannah Davis,62.0,jessica80@gmail.com,2000-01-01,107890.0,Marketing,True
4360,217d91b1-0d0e-4d69-b1d2-08a1600b5b40,Ashley Blackburn,44.0,gbrown@smith.info,2024-02-09,69847.0,HR,True
4362,a1b1277e-9ca7-4486-a5d6-fe1e9afb5d11,James Kelly,77.0,aarondelgado@odom.com,2021-10-22,78150.0,Marketing,True
4364,3ed1439f-001a-44dd-8332-b0ad69dead8b,Tammy Kelley,78.0,codycarter@hotmail.com,2000-01-01,136313.0,Sales,True
4365,f760ff59-7300-4a35-aeac-868e6afd6193,Stacey Rodriguez,30.0,cstark@yahoo.com,2023-04-11,76446.0,,True
4366,fd742a80-6fc4-45fb-9270-8dd500e69616,Angela Walker,77.0,myerserin@yahoo.com,2023-09-27,139038.29198428136,Engineering,True
4367,ef4f9851-d87e-48fd-8b0a-97770dc44ca2,Megan Collins,54.16264995136712,websterdavid@hotmail.com,,30632.06827461725,Engineering,True
4368,99d36543-701d-4fb8-b026-634f88b567aa,Meredith Sanchezprocess,45.0,kyle83@gmail.com,2023-06-05,112992.0,Engineering,True
4369,7b36f040-7179-4405-ac10-139a45a1ff53,Cynthia Garcia,86.0,nicholashoward@gmail.com,2024-06-06,141945.0,Engineering,True
4370,9f330995-a839-4fd8-a390-ab9d9785e1af,Karen Spearsblood,77.0,curtishart@flowers.com,2023-11-20,107283.0,Marketing,True
4371,5e0ef988-7557-44fc-8446-7530b476dd8a,Dennis Herman,53.0,hcontreras@yahoo.com,2020-11-15,127313.0,,True
4375,01c70002-5cbd-46c4-bd85-94ed184ee6eb,Heather Jimenezraise,61.0,jason45@yahoo.com,2021-02-22,109690.12425651011,HR,True
4376,278a6aff-6812-4aa5-93f9-d3e87ec7d8fc,Debra Smith,53.0,kelly39@gmail.com,,143662.0,Engineering,True
4377,c097ba9e-2aec-4689-80a5-5bb026280d63,Robin Ortiz,55.0,bryanrodriguez@armstrong-ortiz.biz,2022-07-05,117360.0,Marketing,True
4378,de4060f3-2f93-4f10-ad90-01286ef5756e,Krystal Oliver,72.0,joy83@gmail.com,2020-09-09,89543.0,HR,True
4379,6c4f76ca-6818-4c26-a280-68746bffb450,Eric Batesmust,48.0,pmiller@wood-knight.org,2020-05-11,114073.0,Engineering,True
4380,2bf1ab98-d175-4cca-a35d-ac19f1b2710a,Heidi Mendez,71.0,nsmith@yahoo.com,2023-06-03,53242.0,Engineering,True
4386,55b98d67-3f58-4778-a8af-1a6a5f2d9950,William Ballard,37.0,jennifercastillo@gmail.com,2021-12-24,97010.0,Marketing,True
4389,614bf740-2cd0-40f0-84f7-000e9bbdbbd3,John Harvey,68.0,jessicathomas@robinson-young.org,,135786.0,Support,True
4392,aea7b7c2-5017-43b6-956f-4882d3062134,Lynn Craigcommunity,78.0,velasquezscott@gmail.com,2024-01-27,44954.0,Marketing,True
4393,58c4cf81-7efd-4cd1-9a33-7862ff97fb1a,Amy Clark,25.0,jgraham@gomez.com,2024-03-07,149694.9384934045,Sales,True
4397,28d98127-6b9c-490b-b15e-a9b4f8ae6b60,Joshua Higgins,54.0,hgolden@hotmail.com,,100636.0,,True
4398,a1a8f41d-e918-42f7-8e46-2d78e73663a3,Jason Spencer,88.0,ytorres@hines.org,,123123.0,Engineering,True
4399,841ed90c-0362-43b3-80be-ab01fd9bab78,James Williams,77.0,sara53@cox-campbell.com,2023-04-02,147983.0,Engineering,True
4402,d15ad8be-8cfc-4e4a-99ef-80e26604f8bd,Robin Coleman,33.0,osimmons@martinez.com,2022-07-15,87274.38818535657,Engineering,True
4404,677b4651-b01b-4090-9fb7-d1f4e0a8dc68,Jennifer Cooper,48.0,holtmichelle@combs-campos.com,2022-09-23,50467.0,Marketing,True
4406,c608f8b4-bb21-4759-b127-f4d502c71384,Jessica Osborne,75.0,hgonzalez@morrison-hammond.com,2024-01-12,119284.0,HR,True
4408,ef5435b3-4b0d-4adf-a757-6918988d0f9e,Joel Woods,42.0,weissamanda@klein.com,2022-04-01,98220.0,Marketing,True
4409,0373b2e1-ddc7-4b52-b3eb-900a98e4e38e,Jessica Smith,48.0,brenthunt@gmail.com,2020-06-01,33168.0,Marketing,True
4410,f257548c-672b-49c1-8155-b7f5056dc04f,Laura Mcfarland,31.0,reesedonna@hotmail.com,2022-04-03,59844.54415610588,,True
4411,ca2fcfad-5d9d-4eab-93db-b659652d21d6,Erin Walsh,36.0,scottbrian@murray.com,2023-02-12,113819.0,HR,True
4412,51f00251-045b-4cf3-a576-72d4a32e57a2,Ruth Hanson,70.0,durancindy@gmail.com,2000-01-01,155543.0332342717,Marketing,True
4414,e388d3cc-d15b-4601-9580-3012dd793427,Karen Browninvestment,87.0,harrisstacie@gmail.com,2022-02-06,79941.0,,True
4416,6746b487-bf13-4bd6-bfa6-58ef7fc6661c,Morgan Jonessound,41.0,petersenjimmy@ellis.com,2023-03-03,72009.0,Marketing,True
4417,28567550-94ff-426b-b247-9d90bd879633,Sheri Moore,54.16264995136712,cle@yahoo.com,2000-01-01,118723.0,Sales,True
4418,bc09c92b-6822-48fa-9c69-a6e0b0cce38f,Daniel King,66.0,xcowan@hotmail.com,2023-03-23,58857.0,,True
4419,f49dae87-f7ce-4d8c-91c0-0af1a309e98c,Cody Leeunder,51.0,daniel52@newman.com,2024-01-16,133908.0,Marketing,True
4420,4e45f699-7dc7-4c6c-bf79-96d8e2d23372,Annette Welchlook,48.0,hilltamara@gmail.com,2020-02-14,34412.0,,True
4423,7d1c3787-d475-428e-82b7-e505a5e6dc2a,Lindsey Anderson,61.0,xochoa@gmail.com,2021-07-12,131926.1034126812,Sales,True
4424,20d1cd57-1e04-40a4-aac6-be86649b66b0,Tara Vaughn,34.0,wbradley@yahoo.com,2024-01-22,41899.48143981283,HR,True
4426,542b0f96-d60b-4769-9e86-30131a01ae97,William Parkworker,83.0,christopherthompson@gmail.com,2021-02-05,27187.979971239067,Sales,True
4427,ff6b3f86-812b-4aa3-b4cc-36a1c81eb2a6,Rhonda Cuevas,55.0,pruittcarl@turner.com,,89241.0,Sales,True
4428,96d2a744-b996-4d07-9e45-5d2bceeef62e,Duane Miller,57.0,xwillis@bean.net,2000-01-01,109671.0,Engineering,True
4430,8e391d7b-e53f-4c3b-974b-84d1b0e2390c,Erica Mueller,34.0,rochajames@white-eaton.biz,2021-08-22,133371.0,HR,True
4431,9458f24a-c3f9-4bed-a308-061b90ffc9d7,Mary Cline,21.0,pmiller@yahoo.com,2023-09-16,138787.0,Engineering,True
4433,576e62a8-707e-445a-bac4-85f0ed95b0a6,Kaitlyn Thomas,82.0,tbell@jones-roberts.net,,85810.0,Marketing,True
4437,40a00e73-e03e-4ae7-88ce-dcca4b31deeb,Ariel Crane,59.0,nstevenson@potter.com,,83469.0,Sales,True
4438,6df1969d-0662-4b1b-bff2-5e7b96cb6cec,Linda Osborneclearly,40.0,weissjennifer@hotmail.com,2021-12-04,131498.0,Support,True
4439,ccf240c8-e263-40f4-ac97-de566612a578,William Santanaentire,42.0,kirkwilliamson@price-bowman.com,2023-09-21,141700.0,Support,True
4441,3f147c92-7429-40d6-8e84-7775203b48fb,Ann Williams,80.0,michellegriffith@hotmail.com,2023-09-13,102815.0,Engineering,True
4444,f285db6c-9b0d-4d27-af09-13f9a09b84d9,Edward Bennettresource,28.0,marklynch@hood.info,2023-12-02,114629.0,HR,True
4446,85fd1598-9684-4c56-a726-3fc056756668,Paul Scott,81.0,jeffrey23@yahoo.com,2023-10-31,89241.0,HR,True
4447,87b53a35-21eb-40ee-b444-c938d49401e5,Jamie Swanson,85.0,ftaylor@hotmail.com,2020-11-20,124036.0,,True
4449,ddec9e82-ad11-41af-8703-9b3287e7ebd2,James Huntgame,48.0,robertsmith@hall.com,2021-10-02,81840.0,,True
4450,96178721-4833-43a0-b5c9-e0f6646c28a8,Michelle Roberts,80.0,myersleonard@gmail.com,2023-01-11,146365.0,HR,True
4451,e746c47e-b786-481d-bfbf-01f5e6200db7,Joel Mcculloughreligious,33.0,mcmillancharlotte@lang.info,2022-07-17,45560.0,,True
4455,15d9321a-2f4a-40c0-9a6d-f17f95f39f58,Diane Robinson,70.0,meghanalexander@nelson.com,,76296.0,,True
4457,e94e4d38-2027-42a8-a6f0-7c312ce5c884,Ronald Bush,33.0,jessicanelson@hotmail.com,2023-06-18,81639.0,HR,True
4459,af2cccac-a905-43d5-910d-16088e221844,Stephanie Miller,79.0,timothyramos@mercer.com,2021-05-20,89241.0,Sales,True
4460,afc466be-f574-4a60-8ceb-9a567b29d744,Johnathan Tylertend,52.0,robinsonjesse@pierce.biz,2000-01-01,118853.0,Engineering,True
4461,55d28efc-0f3a-45e9-8bb7-6dac071493c3,Edward Harris,90.0,drichardson@clark.info,2021-09-26,75671.0,Engineering,True
4462,c3191f00-95e4-4597-9811-619b863befe1,Mark Beasley,54.16264995136712,johnsonkellie@gmail.com,2022-07-18,134137.0,,True
4463,f1529957-df07-423b-bcf3-4bca248c948d,Michael Thomasview,54.16264995136712,ddixon@fernandez.biz,2022-03-15,89241.0,Support,True
4464,9c0f4b2d-7e6d-4f7d-a678-5b027cd608da,Stephen Rodriguez,37.0,stacielane@hotmail.com,2020-06-22,33681.0,Support,True
4466,a5f052b0-7ea2-4787-b4ea-54afe5755324,Cameron Martinez,56.0,brittany52@yahoo.com,,73154.0,,True
4470,6321bf3a-e8ea-49c0-8ad2-12fcdd22eaa4,Darrell Martinez,82.0,nfrancis@barton-johnson.biz,2022-01-23,138709.0,HR,True
4471,a439fa0a-3c23-475b-b038-88bb5fd36c52,Michael Whitaker,64.0,brittneysmith@yahoo.com,2023-12-22,102384.0,HR,True
4473,e23eed8f-ebca-45f8-97fa-52901580e018,Brent Brown,50.0,johnsonamy@hotmail.com,2024-01-29,54409.0,Engineering,True
4475,c4faa279-bd70-460a-bad6-ac8eb1f38405,Susan Hamilton,21.0,dhall@sandoval-vaughn.org,,89241.0,HR,True
4476,66918897-1cf2-4ee5-adbb-8c7ea45b4be3,Christopher Fletcher,79.0,who@potter-vazquez.com,,146701.0,Marketing,True
4480,8af7bb91-4e81-46c6-b7b1-eadf062265a0,Zachary Phillipstalk,88.0,corey57@hotmail.com,2000-01-01,129799.0,Sales,True
4481,cab144bb-276d-4084-9b87-2b8aecd7eb7f,Richard Davisbecome,70.0,brooksjamie@gmail.com,,60775.0,Support,True
4482,2e5da578-8b3f-4dec-8f0a-2589f64a5bbf,Phillip Brownexample,20.0,zmontgomery@harper-nguyen.com,2021-05-21,42637.43689034406,,True
4487,b361dac1-335d-4c8b-89d7-44d109a5aabc,William Bond,81.0,jacksondonald@yahoo.com,,67218.0,Engineering,True
4488,0f4a9314-3446-4270-86b1-1ef70b0cee7a,Jennifer Hawkins,54.16264995136712,michaeljeffrey@delgado-johnson.com,,89241.0,,True
4489,c5409784-c6c7-4ce0-90be-d133c7a67bd1,Patricia Harvey,87.0,grace93@hotmail.com,2021-05-19,96374.0,HR,True
4491,0e0eac75-a4a8-4a18-9d32-5dce701833aa,Charles Ruizexplain,47.0,mitchellgraves@hotmail.com,,129276.0,Engineering,True
4492,edf6e706-9b61-44db-8c4a-11228845d88e,Elizabeth French,53.0,butlerashley@gmail.com,2021-03-18,138688.0,Support,True
4493,86738540-7884-4a37-a22a-97b98c2b22d8,Timothy Dominguez,21.0,briannahurst@morgan.org,,89590.04600133495,Marketing,True
4495,241c9569-4616-4425-9963-eb7000d9cceb,Ronald Harris,46.0,reyeselizabeth@scott.com,2021-01-26,64466.0,Support,True
4496,63d1bbe7-2bdc-4f79-a43c-281afaa15cd3,Kelly Beard,36.0,ronniealexander@sampson.biz,2021-03-13,113882.0,,True
4499,b642dac7-6bb5-405d-99b0-be8ec584f113,Andrew Bass,59.0,kathy18@hotmail.com,2024-01-28,97995.0,Marketing,True
4500,9b48aacf-b0ae-409b-b6e6-38ada3b71d24,Emily Johnson,50.0,felicia82@hotmail.com,2024-02-08,133096.0,HR,True
4503,a382fe40-cd31-4c13-be5d-a5ffc47519db,Monica Wright,85.0,dlittle@lozano.com,2023-10-21,124243.0,Engineering,True
4504,fe65ede4-c355-4501-a215-2cf7f63c9818,Nicholas Thompson,27.0,olsenpaula@yahoo.com,2020-03-09,123601.0,Sales,True
4506,e3d54a3a-eb60-4942-9578-a778f00fdf2c,Dana Smith,67.0,lawrencelopez@martinez.com,2021-10-05,58338.0,,True
4508,6a8bd5b5-4ffd-4222-a176-810e6986c15b,Kyle Jones,87.0,carlos18@castaneda.org,2023-06-07,36943.0,,True
4510,2f0734dc-3e5a-4c06-9c29-b00fbed34d7e,Wyatt Elliott,50.0,zholland@yahoo.com,2024-05-03,141526.0,Marketing,True
4511,4c1b4fe4-d5de-423c-9ba1-dada58851189,Renee Moss,20.0,smcdonald@gmail.com,2000-01-01,100819.0,Sales,True
4514,1c816b40-4a55-4953-a5d0-853241e7a9fb,Miss Joyce Thompson,38.0,cardenasrichard@yahoo.com,2022-03-28,90153.0,HR,True
4515,40ffdad2-f46a-4304-a2a0-9fffe6f19325,Luis Howellsomething,47.0,carol30@yahoo.com,,89241.0,Marketing,True
4516,f7065ad2-ee56-4ccc-86c7-4af95fd6dfdd,James Bradleymore,68.0,alopez@ramirez.com,2021-06-17,115619.0,HR,True
4519,b4fe966f-8501-4f39-862e-281c6618592d,Ashley Martinez,67.0,justinmurphy@nichols.net,2021-05-31,110126.0,,True
4522,1de91e2a-0d9a-4be9-af29-1691db8496bc,Cesar Cook,49.0,phillipsjustin@yahoo.com,2023-05-22,65721.0,Engineering,True
4523,a3228048-b98f-44ee-a2f8-a22901e25e77,Jessica Lee,29.0,michellestout@hotmail.com,2021-03-29,119709.0,HR,True
4525,4c8efb62-1fc1-490d-9011-b44586f3c5dc,John Loganstate,43.0,jessica42@gmail.com,2022-09-26,53141.30228492922,,True
4526,60536d3a-3f9e-45cd-8e36-64ee3b566d54,Ashley Smith,83.0,steven65@murphy-wolf.biz,2020-01-17,118586.37491713058,HR,True
4527,f06f12e1-93c4-44c6-a3db-6f98c9790046,Alexander Jones,75.0,amy11@hotmail.com,2000-01-01,103619.0,Engineering,True
4528,6b324585-c84f-46e6-b5b5-0d96fca5ab25,Melissa Brown,29.0,william23@yahoo.com,,130155.0,HR,True
4529,a932422f-479a-4e1c-bb67-377e01446abd,Jonathan Davisdegree,24.0,yfuller@yahoo.com,2023-05-03,31885.0,Marketing,True
4531,a2391211-6f9b-4fcd-a782-3bdbc7715efb,Kenneth Young,31.0,stevengill@clarke.biz,2020-03-14,113653.0,Marketing,True
4533,ced9f6cf-6d8b-4685-85fa-ba3e72489747,Jasmine Kidd,20.0,owensmatthew@yahoo.com,2021-03-16,89241.0,,True
4534,04361072-71e4-49ca-a4db-2528bcc51073,James Donaldson,73.0,brian35@hotmail.com,,50580.0,,True
4536,a626f833-123d-4f6f-bfdc-31acd4f53a75,Shawna Perry,81.0,brookejefferson@yahoo.com,2020-02-28,77808.0,,True
4537,a830a8f0-1a18-4526-82c9-647f00349b35,Tara Ramirez,72.0,williamsonashlee@garcia.info,2020-04-21,64762.0,Sales,True
4540,21eb666d-3ecd-4abd-9d3a-29c0957f8307,Cheryl Santana,19.0,steve16@mitchell.biz,2023-04-24,123323.0,Sales,True
4544,1d62bd36-75ae-43ad-9c29-0397266256b9,William Simmonsmarriage,37.0,ugamble@hotmail.com,2020-12-19,82239.0,Marketing,True
4545,e87e7546-5611-464b-abba-2c245f1edcc5,Mark Fernandezinstead,32.0,xfletcher@hunter.net,2021-12-22,147812.0,,True
4546,ae9cc4ac-7497-4b95-bc06-c0377f59041a,Natalie Brown,49.0,janice73@yahoo.com,2000-01-01,90027.0,Engineering,True
4547,663e6199-2391-4106-8afc-249f9c118209,Shannon Swanson,64.0,elijah23@gmail.com,2023-12-21,104505.0,,True
4548,bb5b2bf6-94af-4c28-a17f-d474083bb220,Angela Mendez,79.0,erikbuck@vega.com,2020-07-20,89241.0,HR,True
4552,44a9fc7d-bf59-4958-b02f-28eeea4078c2,Jean Miller,44.0,davisjames@gmail.com,,39856.0,HR,True
4553,f11ce4cc-bc14-4897-9a9c-d696c5ccc71e,Dr. Claire Baker,67.0,youngjordan@white-mcgrath.com,2022-03-24,119308.0,Sales,True
4554,e65b0976-c108-423f-9f10-241370cdf55f,Erik Johnson,59.0,jenna15@hotmail.com,2022-12-30,119908.0,,True
4555,6557d295-0821-4c8f-91a8-93e462770a53,Brianna Roy,57.0,ericastewart@duncan.biz,2020-02-28,68832.0,Marketing,True
4558,3fb6d2bf-1c6d-4b65-b52d-a9d99983f6e1,Madison Macdonald,85.0,cpatel@moore-williams.com,2020-04-09,54754.0,Marketing,True
4559,265943f1-6858-4908-8679-068ddd07cc6d,Tim Wolfe,31.0,katherine82@clark.com,2023-03-06,106201.0,HR,True
4560,c0075d85-e4c4-4196-9afb-c22a35bdb502,Dennis Blair,85.0,tracy44@hotmail.com,2024-01-17,68235.0,HR,True
4562,80ae6e9c-4935-425b-883b-c0c78c5660ba,Lauren Watts,57.0,heathermartinez@hotmail.com,2000-01-01,32126.420451561946,Engineering,True
4564,ae360ae5-8b57-4370-94a5-9c2c928673f8,Joseph Garcia,43.0,whitecarlos@yahoo.com,2021-11-30,45189.38390008417,Support,True
4566,e9fd14f2-3bd3-4242-99a1-220fe2bffefc,Lisa Jonesreason,61.0,ocole@yahoo.com,2000-01-01,39074.0,,True
4567,fe987ffa-ce74-4eda-b5b7-d31b0a9ab87d,Darrell Yang,37.0,patricia03@yahoo.com,,85954.0,HR,True
4568,66061ff1-31f2-42c8-a048-38ebf6a88c1c,Daniel Padilla,54.0,vfrye@bush.org,2022-05-01,52929.0,Marketing,True
4570,e245e55b-eda6-489a-8c36-c2e96c9de08c,Nicole Lambert,86.0,vowens@kline-mcbride.com,,59203.0,Engineering,True
4574,9349c9c1-8d21-4b44-ade4-380f45b66942,John Brown,48.0,perrybrittany@sanchez.com,2022-10-08,145046.0,HR,True
4575,441df086-6bde-4d32-a7f1-b1cba07a092e,Jackie Harrison,80.0,derekmitchell@hotmail.com,2022-06-03,129905.0115804392,Marketing,True
4577,8ba28664-1053-468d-8c20-44dbc8c0a9ac,Jennifer Jackson,56.0,ldavis@gmail.com,,31431.0,Engineering,True
4578,ec939510-acd1-4d8a-a89d-d34c4e9e3341,Jeff Young,26.0,james87@hill.biz,2022-11-02,39858.0,Engineering,True
